,RGIId_Full,x,y,elevation,dh1,void_mask,Area,Zmin,Zmed,Zmax,Slope,dc_ratio,HI,sin_Aspect,cos_Aspect
1179,RGI60-15.03204,88.2683333224478,27.51083334433115,5102.59228516,-1.272318601608276,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1180,RGI60-15.03204,88.26861110022558,27.51083334433115,5113.25976563,-0.585957229137421,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1181,RGI60-15.03204,88.26888887800337,27.51083334433115,5123.89306641,-0.403046846389771,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1182,RGI60-15.03204,88.26916665578115,27.51083334433115,5136.31689453,-0.529524505138397,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1183,RGI60-15.03204,88.26944443355893,27.51083334433115,5150.58642578,-0.529524505138397,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1184,RGI60-15.03204,88.26972221133671,27.51083334433115,5163.41552734,-0.556574463844299,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1185,RGI60-15.03204,88.2699999891145,27.51083334433115,5173.97021484,-0.561831593513489,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1186,RGI60-15.03204,88.27027776689228,27.51083334433115,5186.44091797,-0.561831593513489,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1187,RGI60-15.03204,88.27055554467006,27.51083334433115,5201.01171875,-0.468681961297989,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1188,RGI60-15.03204,88.27083332244784,27.51083334433115,5213.15380859,-0.351863831281662,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1189,RGI60-15.03204,88.27111110022562,27.51083334433115,5225.875,-0.278870552778244,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1190,RGI60-15.03204,88.2713888780034,27.51083334433115,5237.98779297,-0.168890178203583,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1191,RGI60-15.03204,88.27166665578119,27.51083334433115,5243.30712891,-0.198540300130844,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1192,RGI60-15.03204,88.27194443355897,27.51083334433115,5244.94580078,-0.268398970365524,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1193,RGI60-15.03204,88.27222221133675,27.51083334433115,5249.79199219,-0.41638121008873,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1194,RGI60-15.03204,88.27249998911454,27.51083334433115,5260.01416016,-0.41638121008873,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1195,RGI60-15.03204,88.27277776689232,27.51083334433115,5276.87451172,-0.448222488164902,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1196,RGI60-15.03204,88.2730555446701,27.51083334433115,5299.140625,-0.280097216367722,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1197,RGI60-15.03204,88.27333332244788,27.51083334433115,5318.08398438,-0.093926593661308,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1198,RGI60-15.03204,88.27361110022566,27.51083334433115,5338.30615234,-0.093926593661308,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1199,RGI60-15.03204,88.27388887800345,27.51083334433115,5356.20751953,0.002930079121143,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1200,RGI60-15.03204,88.27416665578123,27.51083334433115,5367.93945313,-0.218827143311501,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1201,RGI60-15.03204,88.27444443355901,27.51083334433115,5378.83496094,-0.342272788286209,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1202,RGI60-15.03204,88.2747222113368,27.51083334433115,5389.37695313,-0.342272788286209,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1203,RGI60-15.03204,88.27499998911458,27.51083334433115,5397.69384766,-0.398396044969559,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1204,RGI60-15.03204,88.27527776689236,27.51083334433115,5401.45996094,-0.410308659076691,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1205,RGI60-15.03204,88.27555554467014,27.51083334433115,5402.64306641,-0.373160094022751,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1206,RGI60-15.03204,88.27583332244792,27.51083334433115,5403.56445313,-0.383476883172989,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1207,RGI60-15.03204,88.2761111002257,27.51083334433115,5411.65673828,-0.392920255661011,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1208,RGI60-15.03204,88.27638887800349,27.51083334433115,5425.00976563,-0.364678978919983,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1209,RGI60-15.03204,88.27666665578127,27.51083334433115,5445.15820313,-0.110383175313473,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1210,RGI60-15.03204,88.27694443355905,27.51083334433115,5470.48095703,-0.110383175313473,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1211,RGI60-15.03204,88.27722221133683,27.51083334433115,5500.15332031,0.050437737256289,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1212,RGI60-15.03204,88.27749998911462,27.51083334433115,5525.79101563,0.154985636472702,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1213,RGI60-15.03204,88.2777777668924,27.51083334433115,5549.34570313,0.154985636472702,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1214,RGI60-15.03204,88.27805554467018,27.51083334433115,5571.11572266,0.166771620512009,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1215,RGI60-15.03204,88.27833332244796,27.51083334433115,5580.29882813,0.191582873463631,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1216,RGI60-15.03204,88.27861110022575,27.51083334433115,5589.89697266,0.178932070732117,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1217,RGI60-15.03204,88.27888887800353,27.51083334433115,5595.28222656,-0.228234976530075,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1218,RGI60-15.03204,88.27916665578131,27.51083334433115,5600.76074219,-0.228234976530075,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1219,RGI60-15.03204,88.26694443355889,27.5105555665534,5056.90185547,-1.033497452735901,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1220,RGI60-15.03204,88.26722221133667,27.5105555665534,5056.5390625,-1.422285795211792,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1221,RGI60-15.03204,88.26749998911446,27.5105555665534,5058.03857422,-1.452818274497986,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1222,RGI60-15.03204,88.26777776689224,27.5105555665534,5067.03564453,-1.530654549598694,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1223,RGI60-15.03204,88.26805554467002,27.5105555665534,5075.21533203,-1.530654549598694,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1224,RGI60-15.03204,88.2683333224478,27.5105555665534,5087.46240234,-1.272318601608276,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1225,RGI60-15.03204,88.26861110022558,27.5105555665534,5102.01367188,-0.633277177810669,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1226,RGI60-15.03204,88.26888887800337,27.5105555665534,5116.88769531,-0.397459626197815,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1227,RGI60-15.03204,88.26916665578115,27.5105555665534,5134.12109375,-0.487048417329788,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1228,RGI60-15.03204,88.26944443355893,27.5105555665534,5150.27832031,-0.487048417329788,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1229,RGI60-15.03204,88.26972221133671,27.5105555665534,5162.30371094,-0.477799266576767,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1230,RGI60-15.03204,88.2699999891145,27.5105555665534,5171.64941406,-0.458363473415375,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1231,RGI60-15.03204,88.27027776689228,27.5105555665534,5182.8359375,-0.458363473415375,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1232,RGI60-15.03204,88.27055554467006,27.5105555665534,5195.8515625,-0.355076640844345,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1233,RGI60-15.03204,88.27083332244784,27.5105555665534,5207.30175781,-0.309503614902496,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1234,RGI60-15.03204,88.27111110022562,27.5105555665534,5220.19140625,-0.239868804812431,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1235,RGI60-15.03204,88.2713888780034,27.5105555665534,5232.21875,-0.125904142856598,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1236,RGI60-15.03204,88.27166665578119,27.5105555665534,5240.87744141,-0.159740328788757,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1237,RGI60-15.03204,88.27194443355897,27.5105555665534,5242.7421875,-0.259387820959091,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1238,RGI60-15.03204,88.27222221133675,27.5105555665534,5244.21777344,-0.389185398817062,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1239,RGI60-15.03204,88.27249998911454,27.5105555665534,5248.89550781,-0.389185398817062,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1240,RGI60-15.03204,88.27277776689232,27.5105555665534,5258.48095703,-0.415941029787064,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1241,RGI60-15.03204,88.2730555446701,27.5105555665534,5280.06787109,-0.270370841026306,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1242,RGI60-15.03204,88.27333332244788,27.5105555665534,5300.93164063,-0.191293209791183,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1243,RGI60-15.03204,88.27361110022566,27.5105555665534,5320.8125,-0.251413583755493,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1244,RGI60-15.03204,88.27388887800345,27.5105555665534,5339.12646484,-0.251413583755493,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1245,RGI60-15.03204,88.27416665578123,27.5105555665534,5352.86669922,-0.342594504356384,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1246,RGI60-15.03204,88.27444443355901,27.5105555665534,5366.33251953,-0.446853816509247,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1247,RGI60-15.03204,88.2747222113368,27.5105555665534,5377.37792969,-0.446853816509247,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1248,RGI60-15.03204,88.27499998911458,27.5105555665534,5382.24023438,-0.479495882987976,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1249,RGI60-15.03204,88.27527776689236,27.5105555665534,5383.70458984,-0.478850781917572,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1250,RGI60-15.03204,88.27555554467014,27.5105555665534,5383.58642578,-0.461530894041061,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1251,RGI60-15.03204,88.27583332244792,27.5105555665534,5387.32080078,-0.469993978738785,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1252,RGI60-15.03204,88.2761111002257,27.5105555665534,5397.80664063,-0.460606634616852,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1253,RGI60-15.03204,88.27638887800349,27.5105555665534,5411.50585938,-0.394474506378174,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1254,RGI60-15.03204,88.27666665578127,27.5105555665534,5427.63867188,-0.000317395722959,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1255,RGI60-15.03204,88.27694443355905,27.5105555665534,5447.89160156,-0.000317395722959,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1256,RGI60-15.03204,88.27722221133683,27.5105555665534,5473.81689453,0.109809532761574,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1257,RGI60-15.03204,88.27749998911462,27.5105555665534,5499.76123047,0.157046735286713,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1258,RGI60-15.03204,88.2777777668924,27.5105555665534,5520.94042969,0.166771620512009,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1259,RGI60-15.03204,88.27805554467018,27.5105555665534,5544.03027344,0.166771620512009,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1260,RGI60-15.03204,88.27833332244796,27.5105555665534,5561.37060547,0.191582873463631,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1261,RGI60-15.03204,88.27861110022575,27.5105555665534,5575.34814453,0.232490867376328,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1262,RGI60-15.03204,88.27888887800353,27.5105555665534,5587.06591797,-0.118364505469799,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1263,RGI60-15.03204,88.27916665578131,27.5105555665534,5597.52587891,-0.118364505469799,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1264,RGI60-15.03204,88.26722221133667,27.51027778877565,5053.09863281,-1.426036953926086,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1265,RGI60-15.03204,88.26749998911446,27.51027778877565,5053.91894531,-1.553637146949768,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1266,RGI60-15.03204,88.26777776689224,27.51027778877565,5056.22167969,-1.572377681732178,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1267,RGI60-15.03204,88.26805554467002,27.51027778877565,5064.24365234,-1.572377681732178,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1268,RGI60-15.03204,88.2683333224478,27.51027778877565,5078.19580078,-1.431824803352356,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1269,RGI60-15.03204,88.26861110022558,27.51027778877565,5094.54150391,-0.760511934757233,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1270,RGI60-15.03204,88.26888887800337,27.51027778877565,5109.11621094,-0.594764173030853,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1271,RGI60-15.03204,88.26916665578115,27.51027778877565,5129.22412109,-0.588539302349091,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1272,RGI60-15.03204,88.26944443355893,27.51027778877565,5147.48730469,-0.551154017448425,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1273,RGI60-15.03204,88.26972221133671,27.51027778877565,5158.55957031,-0.551154017448425,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1274,RGI60-15.03204,88.2699999891145,27.51027778877565,5169.41748047,-0.54203999042511,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1275,RGI60-15.03204,88.27027776689228,27.51027778877565,5178.78955078,-0.54203999042511,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1276,RGI60-15.03204,88.27055554467006,27.51027778877565,5188.79541016,-0.457521110773087,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1277,RGI60-15.03204,88.27083332244784,27.51027778877565,5197.83056641,-0.328579783439636,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1278,RGI60-15.03204,88.27111110022562,27.51027778877565,5207.08105469,-0.238555729389191,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1279,RGI60-15.03204,88.2713888780034,27.51027778877565,5218.00341797,-0.053431253880262,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1280,RGI60-15.03204,88.27166665578119,27.51027778877565,5229.68652344,-0.121194407343864,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1281,RGI60-15.03204,88.27194443355897,27.51027778877565,5237.09472656,-0.229946509003639,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1282,RGI60-15.03204,88.27222221133675,27.51027778877565,5241.84521484,-0.351214438676834,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1283,RGI60-15.03204,88.27249998911454,27.51027778877565,5244.87011719,-0.351214438676834,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1284,RGI60-15.03204,88.27277776689232,27.51027778877565,5246.80810547,-0.406058073043823,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1285,RGI60-15.03204,88.2730555446701,27.51027778877565,5258.56298828,-0.400524228811264,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1286,RGI60-15.03204,88.27333332244788,27.51027778877565,5278.98535156,-0.387195378541946,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1287,RGI60-15.03204,88.27361110022566,27.51027778877565,5298.90673828,-0.492343872785568,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1288,RGI60-15.03204,88.27388887800345,27.51027778877565,5313.73828125,-0.492343872785568,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1289,RGI60-15.03204,88.27416665578123,27.51027778877565,5328.65869141,-0.632012903690338,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1290,RGI60-15.03204,88.27444443355901,27.51027778877565,5345.62939453,-0.749224126338959,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1291,RGI60-15.03204,88.2747222113368,27.51027778877565,5360.6484375,-0.749224126338959,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1292,RGI60-15.03204,88.27499998911458,27.51027778877565,5366.93652344,-0.785455942153931,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1293,RGI60-15.03204,88.27527776689236,27.51027778877565,5370.90673828,-0.767127275466919,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1294,RGI60-15.03204,88.27555554467014,27.51027778877565,5370.61669922,-0.648182988166809,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1295,RGI60-15.03204,88.27583332244792,27.51027778877565,5374.34033203,-0.53483384847641,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1296,RGI60-15.03204,88.2761111002257,27.51027778877565,5385.38427734,-0.439829498529434,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1297,RGI60-15.03204,88.27638887800349,27.51027778877565,5399.453125,-0.394474506378174,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1298,RGI60-15.03204,88.27666665578127,27.51027778877565,5412.96484375,-0.000317395722959,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1299,RGI60-15.03204,88.27694443355905,27.51027778877565,5430.50634766,-0.000317395722959,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1300,RGI60-15.03204,88.27722221133683,27.51027778877565,5453.62304688,0.109809532761574,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1301,RGI60-15.03204,88.27749998911462,27.51027778877565,5480.16552734,0.157046735286713,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1302,RGI60-15.03204,88.2777777668924,27.51027778877565,5498.05175781,0.049169417470694,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1303,RGI60-15.03204,88.27805554467018,27.51027778877565,5516.55615234,0.049169417470694,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1304,RGI60-15.03204,88.27833332244796,27.51027778877565,5539.84716797,0.056766595691442,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1305,RGI60-15.03204,88.27861110022575,27.51027778877565,5559.94091797,0.16893382370472,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1306,RGI60-15.03204,88.27888887800353,27.51027778877565,5578.09863281,-0.015463574789464,True,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1307,RGI60-15.03204,88.26888887800337,27.5100000109979,5102.43359375,-0.681905150413513,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1308,RGI60-15.03204,88.26916665578115,27.5100000109979,5121.47412109,-0.676643192768097,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1309,RGI60-15.03204,88.26944443355893,27.5100000109979,5139.92431641,-0.690517783164978,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1310,RGI60-15.03204,88.26972221133671,27.5100000109979,5149.76757813,-0.690517783164978,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1311,RGI60-15.03204,88.2699999891145,27.5100000109979,5159.87597656,-0.695797801017761,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1312,RGI60-15.03204,88.27027776689228,27.5100000109979,5170.046875,-0.695797801017761,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1313,RGI60-15.03204,88.27055554467006,27.5100000109979,5180.76025391,-0.681462466716766,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1314,RGI60-15.03204,88.27083332244784,27.5100000109979,5189.15039063,-0.425065994262695,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1315,RGI60-15.03204,88.27111110022562,27.5100000109979,5195.74511719,-0.280323356389999,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
1316,RGI60-15.03204,88.2713888780034,27.5100000109979,5205.1875,-0.081059493124485,False,0.737,5096,5382,5764,32.4,0.189280868385346,1.3356643356643356,-0.6691306063588582,-0.7431448254773942
